id,year,paper,question_no,question_text,word_limit,marks,topic_hint,source_url
1623,2025,Indian Express - Entertainment,1623,Vishnu Vishal on how Aamir Khan’s career advice changed his life: ‘Why are you trying to follow what others are doing?’,,,,https://indianexpress.com/article/entertainment/tamil/vishnu-vishal-on-how-aamir-khans-career-advice-changed-his-life-why-are-you-trying-to-follow-what-others-are-doing-10347157/
1624,2025,Indian Express - Entertainment,1624,"After dismissing divorce rumors with husband Jay Bhanushali, Mahhi Vij announces TV comeback after 9 years",,,A post shared by Mahhi Vinod Vij (@mahhivij),https://indianexpress.com/article/entertainment/television/after-dismissing-divorce-rumors-with-husband-jay-bhanushali-mahhi-vij-announces-tv-comeback-after-9-years-10347295/
1625,2025,Indian Express - Entertainment,1625,"‘Moohboli wife’ didn’t know TV actor husband had another wife, grown-up child, lived under a different identity: ‘He was taking money from…’",,,bollywood;Bollywood actors,https://indianexpress.com/article/entertainment/television/moohboli-wife-didnt-know-tv-actor-husband-had-another-wife-grown-up-child-lived-under-a-different-identity-10347467/
1626,2025,Indian Express - Entertainment,1626,"Shoaib Ibrahim shares wife Dipika Kakar’s health update, says ‘this time scares us’: ‘Waiting for the reports’",,,A post shared by Dipika (@ms.dipika),https://indianexpress.com/article/entertainment/television/shoaib-ibrahim-wife-dipika-kakar-health-update-this-time-scares-us-10348174/
1627,2025,Indian Express - Entertainment,1627,"In 2000, Hrithik Roshan challenged Khans, Amitabh Bachchan came to small screen",,,25 years of Indian Cinema;Amitabh Bachchan;Hrithik Roshan;Kaun Banega Crorepati;KBC;Kyunki Saas Bhi Kabhi Bahu Thi,https://indianexpress.com/article/entertainment/bollywood/25-years-of-indian-cinema-in-2000-hrithik-roshan-challenged-khans-amitabh-bachchan-came-to-small-screen-10345729/
1628,2025,Indian Express - Entertainment,1628,"After backlash over Masti 4 trailer, Milap Zaveri defends sex comedy: ‘Women have a very strong role and POV’",,,Aftab Shivdasani;Grand Masti;Great Grand Masti;Masti;Ritiesh Deshmukh;Vivek Oberoi,https://indianexpress.com/article/entertainment/bollywood/after-backlash-over-masti-4-trailer-milap-zaveri-defends-sex-comedy-women-have-a-very-strong-role-10346058/
1629,2025,Indian Express - Entertainment,1629,Akshay Kumar misses Katrina Kaif as he recreates ‘Uncha Lamba Kad’ with Disha Patani for Welcome to the Jungle: ‘Never forgetting our queen’,,,Akshay Kumar;Disha Patani;Katrina Kaif,https://indianexpress.com/article/entertainment/bollywood/akshay-kumar-misses-katrina-kaif-as-he-recreates-uncha-lamba-kad-with-disha-patani-for-welcome-to-the-jungle-10346100/
1630,2025,Indian Express - Entertainment,1630,"As Homebound begins its Oscar journey, Ishaan Khatter says Rs 5 cr box office performance doesn’t make Neeraj Ghaywan film ‘a failure’",,,A post shared by Homebound (@homeboundthefilm),https://indianexpress.com/article/entertainment/bollywood/as-homebound-begins-its-oscar-journey-ishaan-khatter-says-rs-5-cr-box-office-performance-doesnt-make-neeraj-ghaywan-film-a-failure-10346952/
1631,2025,Indian Express - Entertainment,1631,"Actor who fought Amitabh Bachchan in films, became alcoholic after brother defrauded him, died pining for only son; body found in decomposed state",,,Akshay Kumar;Amitabh Bachchan;Govinda;salman khan;Sanjay Dutt,https://indianexpress.com/article/entertainment/bollywood/bollywood-villain-who-acted-alongside-amitabh-bachchan-govinda-married-five-times-died-in-isolation-10345702/
1632,2025,Indian Express - Entertainment,1632,"Border 2: Varun Dhawan runs across the battlefield with a gun in hand in first look, plays PVC winner Hoshiyar Singh Dahiya",,,Shared post,https://indianexpress.com/article/entertainment/bollywood/border-2-varun-dhawan-runs-across-the-battlefield-with-a-gun-in-hand-in-first-look-plays-pvc-winner-hoshiyar-singh-dahiya-10347081/
1633,2025,Indian Express - Entertainment,1633,"Celina Jaitly says brother, a retired army officer, was abducted in UAE last year; says she has no idea why: ‘I don’t want answers, I want him back’",,,bollywood;Celina Jaitly,https://indianexpress.com/article/entertainment/bollywood/celina-jaitly-says-brother-a-retired-army-officer-was-abducted-in-uae-last-year-says-she-has-no-idea-why-i-dont-want-answers-i-want-him-back-10346877/
1634,2025,Indian Express - Entertainment,1634,"Govinda issues public apology, condemns wife Sunita Ahuja for calling family priest a ‘chor’: ‘He is surrounded by fools’",,,Govinda,https://indianexpress.com/article/entertainment/bollywood/govinda-issues-public-apology-condemns-wife-sunita-ahuja-for-calling-family-priest-a-chor-he-is-surrounded-by-fools-10346776/
1635,2025,Indian Express - Entertainment,1635,Hardik Pandya shares cosy moments with girlfriend Mahieka Sharma as they frolic in the sea months after his divorce,,,A post shared by Bollywood News (@bolly_newssss),https://indianexpress.com/article/entertainment/bollywood/hardik-pandya-finds-love-again-after-divorce-with-natasa-stankovic-shares-cosy-moments-with-24-year-old-girlfriend-mahieka-sharma-10346987/
1636,2025,Indian Express - Entertainment,1636,"‘He is God’: Chinni Prakash recalls Salman Khan offered him work when he was jobless, says ‘Everybody can’t have a heart like him’",,,salman khan,https://indianexpress.com/article/entertainment/bollywood/he-is-god-chinni-prakash-recalls-salman-khan-offered-him-work-when-he-was-jobless-10345992/
1637,2025,Indian Express - Entertainment,1637,"Madhuri Dixit’s Toronto show organisers blame her team for late arrival, miscommunication: ‘Delay beyond our control’",,,madhuri dixit nene,https://indianexpress.com/article/entertainment/bollywood/madhuri-dixits-toronto-show-organisers-blame-her-team-for-late-arrival-miscommunication-delay-beyond-our-control-10346871/
1638,2025,Indian Express - Entertainment,1638,"Naseeruddin Shah dances with Neena Gupta, Saif Ali Khan attends Prithvi Theatre Festival 2025 opening night, see inside photos",,,A post shared by Prithvi Theatre (@prithvitheatre),https://indianexpress.com/article/entertainment/bollywood/naseeruddin-shah-dances-with-neena-gupta-saif-ali-khan-attends-prithvi-theatre-festival-2025-opening-night-see-inside-photos-10346736/
1639,2025,Indian Express - Entertainment,1639,"Regional actress’ marriage was called off after her wealth and high life were revealed to be fake, curated by her PR",,,regional cinema,https://indianexpress.com/article/entertainment/bollywood/regional-actress-used-pr-to-create-illusion-of-wealth-engagement-cancelled-after-investigation-10345748/
1640,2025,Indian Express - Entertainment,1640,"Salman Khan gets summoned by a consumer court, faces legal trouble over a misleading pan masala ad",,,A post shared by Salman Khan (@beingsalmankhan),https://indianexpress.com/article/entertainment/bollywood/salman-khan-gets-summoned-by-a-consumer-court-faces-legal-trouble-over-a-misleading-pan-masala-ad-10346968/
1641,2025,Indian Express - Entertainment,1641,‘My father will die’: Karan Johar beseeched Shah Rukh Khan to help Dharma in its tough phase; SRK refused to work with Mahesh Bhatt,,,bollywood;Karan Johar;Mahesh Bhatt;Shah Rukh Khan,https://indianexpress.com/article/entertainment/bollywood/shah-rukh-khan-refused-to-work-with-mahesh-bhatt-panicked-karan-johar-called-said-my-dad-will-die-viveck-vaswani-recalls-how-srk-rescued-dharma-10346797/
1642,2025,Indian Express - Entertainment,1642,Thamma box office collection day 15: Ayushmann Khurrana’s third-highest all-time grosser earns Rs 124 cr in India,,,Ayushmann Khurrana;Rashmika Mandanna;Thamma,https://indianexpress.com/article/entertainment/bollywood/thamma-box-office-collection-day-15-ayushmann-khurranas-third-highest-all-time-grosser-earns-rs-124-cr-in-india-10346705/
1643,2025,Indian Express - Entertainment,1643,"Zohran Mamdani celebrates New York’s first Muslim Mayor win with ‘Dhoom Machale’, composer Pritam reacts: ‘Never expected song to play at a mayoral rally’",,,Dhoom Movie;Mira Nair;Zohran Mamdani,https://indianexpress.com/article/entertainment/bollywood/zohran-mamdani-celebrates-new-yorks-first-muslim-mayor-win-with-dhoom-machale-composer-pritam-reacts-never-expected-song-to-play-at-a-mayoral-rally-10347025/
1644,2025,Indian Express - Entertainment,1644,Daniel Day-Lewis calls out Brian Cox for dragging him into debate over method acting: ‘Where the f*** did that come from?’,,,Brian Cox;Daniel Day Lewis;hollywood;Hollywood films;Succession,https://indianexpress.com/article/entertainment/hollywood/daniel-day-lewis-calls-out-brian-cox-for-dragging-him-into-debate-over-method-acting-10345809/
1645,2025,Indian Express - Entertainment,1645,"Stephen Colbert was surprised that his number one show was cancelled: ‘This isn’t my choice, don’t want to be alone’",,,hollywood;Stephen Colbert,https://indianexpress.com/article/entertainment/hollywood/stephen-colbert-was-surprised-that-his-number-one-show-was-cancelled-this-isnt-my-choice-10345860/
1646,2025,Indian Express - Entertainment,1646,Sydney Sweeney says Donald Trump’s reaction to her American Eagle ad was ‘surreal’; says backlash didn’t affect her,,,donald trump;Sydney Sweeney,https://indianexpress.com/article/entertainment/hollywood/sydney-sweeney-says-donald-trumps-reaction-to-her-american-eagle-ad-was-surreal-10346050/
1647,2025,Indian Express - Entertainment,1647,"‘Zohran Mamdani you beauty’: Mom Mira Nair reacts to son’s win, had once called him ‘not an American’; Spike Lee, Mark Ruffalo share wishes",,,A post shared by Spike Lee (@officialspikelee),https://indianexpress.com/article/entertainment/hollywood/zohran-mamdani-you-beauty-mom-mira-nair-reacts-to-sons-win-had-once-called-him-not-an-american-spike-lee-mark-ruffalo-share-wishes-10347092/
1648,2025,Indian Express - Entertainment,1648,"Haq movie review: Yami Gautam, Emraan Hashmi-starrer tells an extraordinary story with restraint, authenticity",,,box office collection;Emraan Hashmi;Emraan Hashmi films;film review;Yami Gautam,https://indianexpress.com/article/entertainment/movie-review/haq-movie-review-yami-gautam-emraan-hashmi-film-tells-an-extraordinary-story-with-restraint-authenticity-10347380/
1649,2025,Indian Express - Entertainment,1649,"Exclusive | Passenger says ‘incredibly exciting’ time to perform in India: ‘Ed Sheeran told me all about his trip, it whet my appetite’",,,passenger,https://indianexpress.com/article/entertainment/music/exclusive-passenger-incredibly-exciting-time-to-perform-in-india-ed-sheeran-10345150/
1650,2025,Indian Express - Entertainment,1650,Chinmayi Sripada slams troll for bringing up sexual abuse she faced amid debate over mangalsutra being a woman’s choice,,,A post shared by Chinmayi Sripada (@chinmayisripaada),https://indianexpress.com/article/entertainment/tamil/chinmayi-sripada-attacks-trolls-for-bringing-up-sexual-abuse-she-faced-amid-debate-over-calling-mangalsutra-a-social-construct-why-do-men-10346704/
1651,2025,Indian Express - Entertainment,1651,Indian Matchmaking’s Sima Taparia reacts to Nausheen Ali Sardar saying she didn’t help her as she’s a Muslim: ‘I don’t do it for that caste’,,,A post shared by Story TV (@storytv.official),https://indianexpress.com/article/entertainment/television/sima-taparia-reacts-to-nausheen-ali-sardar-saying-she-didnt-do-matchmaking-for-her-as-shes-a-muslim-i-dont-do-it-for-that-caste-10346841/
1652,2025,Indian Express - Entertainment,1652,"After getting trolled for belly fat, Salman Khan makes a strong comeback, flaunts ripped physique; trainer says, ‘Welcome back’",,,A post shared by Salman Khan (@beingsalmankhan),https://indianexpress.com/article/entertainment/bollywood/after-getting-trolled-for-belly-fat-salman-khan-makes-a-strong-comeback-flaunts-ripped-physique-trainer-says-welcome-back-10344799/
1653,2025,Indian Express - Entertainment,1653,"Anurag Kashyap calls Bombay Velvet ‘worst experience’ of life, says failure was so ‘traumatic’ he went from making Rs 90 cr film to a Rs 3.5 cr one",,,Anurag Kashyap,https://indianexpress.com/article/entertainment/bollywood/anurag-kashyap-calls-bombay-velvet-worst-experience-of-life-says-failure-was-so-traumatic-he-went-from-making-rs-90-crore-film-to-a-rs-3-5-crore-one-10345109/
1654,2025,Indian Express - Entertainment,1654,Anushka Sharma ‘likes’ reel of ‘bewafa’ Virat Kohli’s heartbroken fan who feels betrayed by cricketer: ‘Only my wife supported me…’,,,anushka sharma;Virat Kohli,https://indianexpress.com/article/entertainment/bollywood/anushka-sharma-likes-reel-of-bewafa-virat-kohlis-heartbroken-fan-who-feels-betrayed-by-cricketer-only-my-wife-supported-me-10344903/
1655,2025,Indian Express - Entertainment,1655,"Archana Puran Singh’s son Aaryamann asks her to ‘respect’ father, she doubts if Parmeet Sethi is his dad: ‘Isliye shakal nahi milti?’",,,Archana Puran Singh;Parmeet Sethi,https://indianexpress.com/article/entertainment/bollywood/archana-puran-singh-questions-if-parmeet-sethi-is-son-aaryaman-dad-shakal-nahi-milti-10345363/
1656,2025,Indian Express - Entertainment,1656,"Bollywood star cheated on wife with multiple actresses, she confronted him after 20 years of marriage, says detective: ‘She didn’t think physical infidelity was cheating’",,,Akshay Kumar,https://indianexpress.com/article/entertainment/bollywood/bollywood-actor-cheated-on-wife-younger-actresses-she-didnt-consider-physical-infidelity-cheating-10345321/
1657,2025,Indian Express - Entertainment,1657,"Bollywood actor working as an escort, her relationship just for show, reveals detective: ‘Her partner confronted her’",,,bollywood;Bollywood actors,https://indianexpress.com/article/entertainment/bollywood/bollywood-actor-working-as-an-escort-her-relationship-just-for-show-reveals-indias-youngest-private-detective-her-partner-confronted-her-10345284/
1658,2025,Indian Express - Entertainment,1658,"Bollywood stars can’t enjoy meal if paps don’t click them in restaurants, says Chetan Bhagat: ‘It’s a sick life, many suffer from mental health issues’",,,Chetan Bhagat,https://indianexpress.com/article/entertainment/bollywood/bollywood-stars-cant-enjoy-meal-if-paps-dont-click-them-restaurants-chetan-bhagat-sick-life-suffer-mental-health-issues-10344749/
1659,2025,Indian Express - Entertainment,1659,Celina Jaitly details battle seeking justice for brother detained in UAE for 14 months: ‘Indian soldiers abroad being targeted’,,,Celina Jaitly,https://indianexpress.com/article/entertainment/bollywood/celina-jaitly-details-battle-seeking-justice-for-brother-detained-in-uae-indian-soldiers-abroad-being-targeted-10344995/
